0,0,0,0,0,1,0,0,0,0,0,0,29.47826,0.984375,1.68,2.761905,6
1,0,1,0,0,1,1,1,22,0,0.34375,2,4.419355,0.2626263,0.3033708,2.016667,7
1,1,0,1,0,0,0,0,0,0,2.533333,1,0,1.48913,3.086957,1.048387,8
1,1,0,0,0,1,0,2,8.5,22.5,0.8076923,1,10.37931,1.021127,0.9230769,1.074468,9
1,1,1,1,0,1,0,1,8.5,0,0.8333333,1,0,2.679245,2.615385,1.0625,10
1,1,0,0,0,1,0,1,16.5,0,1.352941,1,5.066667,0.025,4,0.7192982,1
1,1,1,0,0,1,0,0,0,0,0,19,0,0.7714286,0.7910448,0.9393939,2
1,0,1,0,0,0,0,0,0,0,1.818182,0,0.5,0.6753247,1.028571,0.8777778,3
1,1,0,0,0,0,0,0,0,0,1.692308,0,5.678571,1.010101,1.166667,0.3375,4
1,1,0,1,0,1,0,0,0,0,0.3636364,3,0,0.9863014,1.833333,8.8,5
0,1,0,0,0,1,0,0,0,0,1.857143,1,32.51852,0.6578947,1.2,3.935484,6
1,1,1,0,0,1,1,1,20.5,0,0.8333333,1,0.6129032,0.5727273,0.547619,2.517241,7
1,1,0,1,0,0,0,0,0,0,0.4166667,0,0.0323,1.263636,4.148148,0.7794118,8
1,1,0,0,0,1,0,1,11,0,1.666667,1,3.62963,1.384615,3.391304,0.9242424,9
1,1,1,1,0,0,0,0,0,0,1.625,1,0,2,1.84,3.2,10
1,1,0,0,0,1,0,1,15,0,0.9230769,1,3.9,0.4575163,1.72,1.222222,1
1,1,1,1,1,1,1,0,0,0,0,18,0.1290323,1,1.148148,1.266667,2
1,0,1,0,0,0,0,0,0,0,2.111111,0,0,0.6884058,0.6601942,2.821429,3
1,1,0,0,0,0,0,0,0,0,0,16,3.777778,1.126761,1.3,0.7058824,4
1,1,0,1,0,1,0,0,0,0,0.2608696,1,0.1034483,0.6708861,0.8571429,1.5,5
0,1,0,0,0,1,0,0,0,0,0,0,16.24,0.5548781,1.756098,1.054795,6
1,1,1,0,0,1,1,1,23.5,0,0.5555556,3,12.29032,0.4152542,0.5625,2.3,7
1,1,1,1,0,0,0,0,0,0,2.25,0,0,1.818182,2.612903,0.4029851,8
1,1,1,0,0,1,0,2,7.5,24,1.615385,2,1.464286,1.283951,1.452381,2.238095,9
1,1,1,1,0,1,0,1,11.5,0,2,3,0,2.368421,3.285714,1.268293,10
1,1,0,0,0,1,0,1,17,0,0.9615384,1,8.909091,0.6054422,0.8571429,1.273973,1
1,1,1,1,1,1,1,0,0,0,0,18,0.3548387,0.7826087,0.7727273,1.166667,2
1,0,1,0,0,0,0,0,0,0,2,0,0.8333333,1.19469,1.133333,1.180328,3
1,0,0,0,0,0,0,0,0,0,0,16,8.75862,1.104762,1.777778,0.5802469,4
1,1,0,1,0,1,0,0,0,0,0.2903226,2,0,0.8627451,1.5,0.7865168,5
0,1,0,0,0,1,0,0,0,0,0.5882353,0,6.75,0.2988506,0.9090909,3,6
1,1,1,0,0,1,1,1,23.5,0,1.5,1,10.03226,0.3140496,0.38,2.444444,7
1,1,0,1,0,0,0,0,0,0,0.36,0,0.2962963,1.686567,3.9,0.8867925,8
1,1,0,0,0,1,0,2,10,22,0.75,4,12.125,0.5283019,1.090909,1.21519,9
1,1,1,1,0,1,0,0,0,0,0.5625,1,15.25806,0.8217822,1.333333,1.081967,10
1,1,0,0,0,1,0,1,16,0,0.9310345,1,4.8,0.0783,13,1.0625,1
1,1,1,1,1,1,1,0,0,0,0,19,0,1.075472,1.318182,1.75,2
1,1,0,0,1,0,1,1,26,0,1.25,1,9.592592,0.362963,0.5636364,0.7424242,3
1,0,0,0,0,0,0,0,0,0,1.615385,0,2.137931,1.150685,1.414634,0.2535211,4
1,1,0,1,0,1,1,1,14.5,0,0.5172414,3,0,1.086957,1.666667,0.84375,5
0,1,1,1,0,1,0,0,0,0,0,0,26.22222,0.4411765,27,3.714286,6
0,1,0,0,0,1,1,1,20,0,0.4736842,0,3.833333,0.1145833,1.5,0.3404255,7
1,1,0,1,0,0,0,0,0,0,0.3333333,2,0.1034483,1.036364,3.916667,0.9230769,8
1,1,0,0,0,1,0,2,11,24.5,0.5,1,1.16129,1.392157,1.688889,3.793103,9
1,1,1,1,0,1,0,1,12,0,0.6666667,2,0.3333333,1.177215,3.235294,0.5526316,10
1,1,0,0,0,1,0,1,17,0,0.6666667,0,4.952381,0.2647059,1.238095,0.6574074,1
1,1,1,1,1,1,1,0,0,0,0,16,0,1.036364,1.12,6,2
1,0,1,0,0,0,1,1,21,0,3.444444,1,11.42857,0,0,3.857143,3
1,1,0,0,0,0,0,0,0,0,1.916667,0,3.275862,1.051546,1.196429,0.3655914,4
1,1,0,1,0,1,0,1,9.5,0,0.3333333,5,0,1.291667,2.571429,3.5,5
0,1,0,0,0,1,0,0,0,0,1.55,4,31.03448,0.801282,0.8571429,1.172043,6
1,1,0,0,0,1,1,0,0,0,0.3157895,1,8,0.3577982,0.3859649,2.034483,7
1,1,1,1,0,0,0,0,0,0,2.066667,0,0,1.846154,2.814815,0.2911392,8
1,1,0,0,0,1,0,2,10.5,23.5,1.45,1,0.2142857,1.277311,1.293103,0.6338028,9
1,1,1,1,0,1,0,1,10,0,1,1,0,2.130952,2.146342,0.8695652,10
1,1,0,0,0,1,0,1,16.5,0,0.962963,1,9,0.7124183,1.06,1.125,1
1,1,0,1,1,1,1,0,0,0,0,18,0,0.8024691,1.068966,1.454545,2
1,0,0,0,0,0,0,1,23.5,0,2.1,3,10.66667,0.25,0.6666667,2.896552,3
1,1,0,1,0,0,0,0,0,0,2.090909,1,1.129032,1.417722,2.028571,2.28,4
1,1,0,1,0,1,0,0,0,0,0.2647059,1,0,0.8245614,1.913043,1.114286,5
0,1,0,0,0,0,0,0,0,0,0,23,11.48276,1.714286,1.454545,2.142857,6
1,1,0,0,0,1,1,1,18.5,0,0.2857143,3,9.83871,0.4450867,0.282353,2.314815,7
1,1,1,1,0,1,0,0,0,0,0.24,0,0.0323,2.509091,3.625,0.8627451,8
1,1,1,0,0,1,0,2,10,24.5,1.578947,3,1.172414,1.470086,1.923077,2.86,9
1,1,1,1,0,1,0,1,12.5,0,1.571429,2,0,1.47191,2.5,0.4705882,10
1,1,0,0,0,1,0,1,16.5,0,0.9642857,1,2.72,0.8662791,1.151515,1.145455,1
1,1,0,1,1,1,1,0,0,0,0,13,0.8333333,0.9677419,1.230769,1,2
1,0,1,0,0,0,0,0,0,0,2.714286,2,0.2105263,0.5675676,0.8958333,2.681818,3
1,0,0,0,0,0,0,0,0,0,1.666667,0,2.518518,0.9834711,0.8974359,1.955556,4
1,1,1,1,1,1,1,0,0,0,0.4375,1,33.03846,0.0781,0.3333333,0.6842105,5
0,1,0,0,0,0,1,0,0,0,0,22,16.87097,1.530303,0.75,0.9375,6
1,0,1,0,0,1,1,1,22,0,0.5666667,2,1.785714,0.4205128,0.4333333,2.066667,7
1,1,1,1,0,0,0,0,0,0,0.4,0,0,2.642857,3.476191,0.7755102,8
1,1,0,0,0,1,0,2,7.5,19.5,0.3333333,2,12.8,0.8666667,1.102041,1.378378,9
1,1,0,1,0,1,0,1,9.5,0,1.08,1,0,2.6,3.772727,2.153846,10
1,1,0,0,0,1,0,1,18,0,1.291667,1,5.65,0.6985294,1.482759,1.025316,1
1,1,1,1,1,1,1,0,0,0,0,19,0,0.9,0.969697,2,2
1,0,1,0,0,0,0,0,0,0,3.428571,2,1.038462,0.6842105,0.6105263,2,3
1,1,0,0,0,0,0,0,0,0,3,0,6.931035,1.072464,0.9518072,0.9381443,4
1,1,1,1,0,1,0,0,0,0,0.3181818,1,0.1290323,0.5268817,0.7142857,0.6470588,5
0,1,0,0,0,1,0,0,0,0,1.210526,0,24.77778,0.287234,7.5,2,6
1,1,1,0,0,1,1,1,20,0,0.3870968,1,2.709677,0.3817204,0.282353,1.854839,7
1,1,1,1,0,0,0,0,0,0,0.4482759,0,0,1.637681,2.617647,3.083333,8
1,1,1,0,0,1,0,1,24,0,0.5172414,0,0.2222222,0.8933333,0.8169014,1.7,9
1,1,0,1,0,1,0,1,8.5,0,0.6969697,0,0,2.633803,2.727273,0.6902655,10
1,1,0,0,0,1,0,1,16.5,0,0.7241379,0,7.275862,0.8662421,0.8,0.7767857,1
1,1,1,1,1,1,1,0,0,0,0,19,0,1.027397,1.3125,1.857143,2
1,0,0,0,0,0,0,0,0,0,2.666667,1,0.6,0.3333333,0.6470588,2.470588,3
1,1,0,0,0,0,0,0,0,0,2.375,0,14.93103,1.1,0.8028169,0.7903226,4
1,1,0,1,0,1,0,0,0,0,0.3333333,1,0.1,0.76,1.166667,1.4,5
0,1,0,0,0,1,0,0,0,0,1.933333,1,40.74194,0.9251701,0.9677419,1.284091,6
1,0,1,0,0,1,1,0,0,0,1.166667,1,7.033333,0.3814433,0.5428572,1.62069,7
1,1,1,1,0,0,0,0,0,0,0.5,0,0,1.711864,2.730769,1.413793,8
1,0,1,0,0,1,0,2,10.5,25.5,1.125,1,5.296296,0.9435484,1.065574,0.8028169,9
0,1,0,1,0,1,0,0,0,0,0.5,1,5.344828,1.285714,2.074074,0.6363636,10
1,1,0,0,0,1,0,1,17,0,1.071429,1,2.925926,0.9883721,1.078652,1.137097,1
1,1,1,1,1,1,1,0,0,0,0,18,0,0.9722222,1.225806,1.882353,2
1,0,0,0,0,0,0,0,0,0,1.210526,3,27.80952,0.3232323,0.6285715,0.6666667,3
1,1,0,0,0,0,0,0,0,0,1.823529,0,1.032258,1.336842,2.263158,0.8571429,4
1,1,0,1,0,1,0,1,15.5,0,0.5625,0,0,0.7731093,1.03125,0.4098361,5
0,1,0,0,0,0,0,1,9.5,0,1.933333,7,17.36842,0.4130435,9.666667,4,6
1,1,1,0,0,1,1,1,22,0,0.3235294,1,12.11111,0.2411347,0.2272727,1.285714,7
1,1,1,1,0,0,0,0,0,0,1.8125,0,0.8387097,1.789474,3.238095,0.8888889,8
1,0,1,0,0,1,0,2,9.5,25,1.05,3,2.655172,1.061644,1.3,3.971429,9
1,1,0,1,0,0,0,1,9,0,0.375,2,0.75,1.65,2.423077,0.7205882,10
1,1,0,0,0,1,0,1,17,0,1.032258,1,3.259259,0.989011,1.142857,1.146154,1
1,1,1,1,1,1,1,0,0,0,0,18,0,0.8923077,1,2.727273,2
1,0,1,0,0,0,0,0,0,0,1.777778,0,0.1538462,0.6258503,0.6226415,3.28,3
1,1,0,0,0,0,0,0,0,0,2.153846,0,3.903226,1.112676,1.21519,0.6106195,4
1,1,0,1,0,1,0,0,0,0,0.3333333,2,0,0.5113636,2.1,1.545455,5
0,1,0,0,0,0,1,0,0,0,0.4444444,4,7.068965,0.6451613,0.4285714,0.3972603,6
1,1,1,0,0,1,1,1,23.5,0,0.5714286,5,1.354839,0.4178404,0.5232558,2.267857,7
1,1,1,1,0,0,0,0,0,0,1.916667,0,0.1428571,1.311475,1.71875,0.7894737,8
1,0,1,0,0,1,0,2,9,22,1,1,0.1290323,1.344828,1.507246,2.073529,9
1,1,0,0,0,1,0,1,9.5,0,0.7142857,3,11.14286,1.150794,0.943662,1.260274,10
1,1,0,0,0,1,0,1,14.5,0,0.6451613,1,5.714286,0.4563758,0.8039216,1.295775,1
1,1,1,1,1,1,1,0,0,0,0,12,0.1851852,0.6212121,0.5714286,1,2
1,0,1,0,0,0,0,0,0,0,1.666667,0,0.0833,0.8046875,0.7159091,4.375,3
1,1,0,0,0,0,0,0,0,0,2.166667,0,1.482759,1.340206,1.068493,0.3980583,4
1,1,0,1,0,1,0,0,0,0,0.25,1,0.5333334,2.775862,5.230769,0.6,5
0,1,0,0,0,1,0,0,0,0,1.588235,1,18.09678,1.259615,0.9078947,1.25,6
1,1,1,0,0,1,0,1,18.5,0,0.625,1,0.4516129,0.6290323,0.4117647,1.846154,7
1,1,0,1,0,0,0,0,0,0,1.833333,0,0,1.674157,3.342857,0.8142857,8
1,1,1,0,0,1,0,2,8.5,25,1.176471,2,0.0741,1.077586,1.030769,1.444444,9
1,1,0,1,0,1,0,1,8.5,0,0.9583333,3,0,2.787234,3.227273,1.225,10
1,1,0,0,0,1,0,1,16,0,0.8888889,1,20.48,0.8220339,0.9027778,1.257143,1
1,1,1,1,1,1,1,0,0,0,0,14,0.0357,1.108108,1.368421,4,2
1,0,1,0,1,0,1,0,0,0,2,2,1.136364,0.5876288,0.7291667,0.4333333,3
1,1,0,0,0,0,0,0,0,0,0,16,7.538462,0.807947,0.7623762,0.5384616,4
1,1,0,1,0,0,0,0,0,0,0.1176471,1,0,2.31746,1.862069,0.5333334,5
0,1,0,0,0,1,0,0,0,0,1.73913,0,28.7931,1.352941,1.030303,0.9910714,6
1,1,1,0,0,1,1,1,20,0,0.4166667,1,0.7931035,0.3377483,0.4210526,2.151515,7
1,1,0,1,0,0,0,0,0,0,0.5757576,0,0,1.189655,3.310345,0.8392857,8
1,0,1,0,0,1,0,2,10,24.5,1.631579,0,0.1851852,1.328125,1.745763,1.072464,9
1,1,0,1,0,0,0,1,9.5,0,2.090909,1,0,2.362069,2.535714,0.8809524,10
1,1,0,0,0,1,0,1,16.5,0,0.3888889,3,4,0.5575758,1,0.989011,1
1,1,1,1,1,1,1,0,0,0,0,16,0,0.9493671,1.138889,1.444444,2
1,0,1,0,0,0,0,0,0,0,2.090909,0,0,0.6589147,0.6923077,3.736842,3
1,1,0,0,0,0,1,0,0,0,1.2,0,1.833333,0.5666667,0.5849057,0.1666667,4
1,1,0,1,0,1,1,0,0,0,0.3333333,2,0.2580645,0.6133333,0.7407407,0.6511628,5
0,1,0,0,0,1,0,0,0,0,0.5625,0,6.526316,0.1627907,1.333333,1.277778,6
1,1,0,0,0,1,1,0,0,0,0.3103448,1,7,0.1597222,0.4814815,1.688889,7
1,1,1,1,0,0,0,0,0,0,0.6666667,0,0,2.25,4.619048,2.041667,8
1,1,1,0,0,1,0,2,10.5,24,1.090909,0,8.407408,0.7878788,1.240741,1.092105,9
1,1,0,0,0,1,0,1,11,0,0.8444445,0,0,1.664474,1.923077,0.683871,10
1,1,0,0,0,1,0,1,16,0,1,1,1.434783,0.8142857,1.127273,1.011364,1
1,1,1,1,1,1,1,0,0,0,0,19,0.9354839,0.9722222,0.7894737,1.333333,2
1,0,0,0,0,0,0,0,0,0,1.583333,0,0.0526,0.8434783,0.6172839,3.384615,3
1,1,0,0,0,0,0,0,0,0,1.923077,0,3.592592,1.693333,1.731707,0.7543859,4
1,1,0,1,0,1,0,0,0,0,0.4230769,2,0,0.8306451,0.9285714,2.512195,5
0,1,1,0,0,1,0,1,18.5,0,0.3142857,4,11.36,0.3212121,0.6296296,0.8767123,6
1,1,1,0,0,1,1,1,23.5,0,0.96,1,2.741935,0.3662791,0.443038,1.72973,7
1,1,1,1,0,0,0,0,0,0,1.777778,0,0.0741,2.066667,3.666667,0.8974359,8
1,1,0,0,0,1,0,2,9.5,23,1.028571,1,0.3076923,1.146497,1.634921,0.9916667,9
1,1,0,1,0,1,0,1,8.5,0,0.8148148,2,0.2222222,2.645161,2.34375,1.4,10
1,1,0,0,0,1,0,1,17.5,0,0.8571429,1,3.761905,0.5350319,0.7647059,0.8953488,1
1,1,1,1,1,1,1,0,0,0,0,16,0,0.9333333,1.081081,3.833333,2
1,1,1,0,0,0,0,1,23.5,0,2.1,1,7.8,0.6122449,1.647059,1.023256,3
1,0,0,0,0,0,0,0,0,0,0,0,7.047619,0.56,1.138889,0.5111111,4
1,1,0,1,0,1,0,1,14,0,0.3571429,6,0,0.4104477,1.857143,1.84,5
1,1,0,0,0,0,0,0,0,0,0,5,38.22581,1.340659,0.6333333,1.3,6
1,1,1,0,0,1,1,1,19,0,0.5333334,1,1.461538,0.3312102,0.625,1.685714,7
1,1,0,1,0,0,0,0,0,0,2.5,1,0.1,1.96,3.705882,0.7777778,8
1,1,1,0,0,1,0,2,11.5,23,1.866667,3,0.7037037,0.8782609,1.326531,1.851064,9
1,1,0,1,0,1,0,1,8,0,0.5333334,2,0.125,3.173913,2.761905,0.8113208,10
1,1,0,0,0,1,0,1,17.5,0,0.8571429,1,22.55556,1.022989,1.132075,1.454545,1
1,1,1,1,1,1,1,0,0,0,0,17,0.0968,0.8965517,0.875,3.5,2
1,0,1,0,0,0,0,0,0,0,1.733333,0,0.3448276,0.9177215,0.7053571,3.2,3
1,1,0,0,0,0,1,0,0,0,0,19,31.93103,1.288462,0.65,0.2380952,4
1,1,0,1,0,1,0,0,0,0,0.3243243,7,0,0.8067227,1.407407,3,5
0,1,0,0,0,1,0,0,0,0,0.2307692,0,24.24,0.3768116,0.5076923,1.122807,6
1,1,1,0,0,1,1,1,19.5,0,0.4117647,2,1.16129,0.3911111,0.3301887,1.891892,7
1,1,1,1,0,0,0,0,0,0,2.363636,1,0,2.026316,3.466667,1.538462,8
1,0,1,0,0,1,0,2,9,25,1.666667,1,1.37931,0.9918033,1.267857,1.333333,9
1,1,0,1,0,1,0,1,11,0,1.555556,1,0.0385,1.5,1.576923,0.9310345,10
1,1,0,0,0,1,0,1,16.5,0,0.8333333,1,21.23077,1.030612,1.037736,1.403509,1
1,1,1,1,1,1,1,0,0,0,0,13,0,0.9493671,0.8974359,1,2
1,0,0,0,0,0,0,0,0,0,1.875,0,3.454545,0.6271186,0.7837838,0.7464789,3
1,1,0,0,0,0,0,0,0,0,0.625,2,1.925926,1.270492,1.073171,0.3178295,4
1,1,0,1,0,1,0,0,0,0,0.2307692,0,0.0968,1.416667,1.16129,0.4529915,5
0,1,0,0,0,1,0,0,0,0,1.928571,0,33.6129,1.75641,1.707317,1.480769,6
1,1,1,0,0,1,1,1,21.5,0,0.5666667,2,3.612903,0.2368421,0.21875,1.881356,7
1,1,1,1,0,0,0,0,0,0,2.3,0,0.0323,2,3.4,2.111111,8
1,0,0,0,0,1,0,2,9,21,1.16,1,3,0.8321168,1.6,1.507042,9
1,1,0,1,0,1,0,1,9,0,1.333333,0,0.12,2.574074,2.375,0.4020618,10
1,1,0,0,0,1,0,1,17.5,0,0.7,1,22.25806,0.9111111,0.8,1.090909,1
1,1,1,1,1,1,1,0,0,0,0,14,0.2580645,1.428571,2.333333,1,2
1,0,0,0,0,0,0,0,0,0,1.727273,2,0.5,0.737931,0.7346939,0.9649123,3
1,1,0,0,0,0,0,0,0,0,2.444444,0,2,0.5772358,0.7878788,0.4418605,4
1,1,0,1,0,1,0,0,0,0,0.3913043,3,0,0.68,1.130435,0.6811594,5
0,1,0,0,0,1,0,0,0,0,0.5151515,0,17.59259,0.5933333,0.7083333,1.02439,6
1,1,0,0,0,1,1,1,22.5,0,0.5,1,19.34483,0.2,0.238806,1.74,7
1,1,0,1,0,0,0,0,0,0,0.5,1,0,0.6402878,1.969697,1.6875,8
1,1,0,1,0,1,0,1,10,0,1.473684,2,0.137931,1.534091,2,0.7884616,9
1,1,0,1,0,1,0,1,8.5,0,0.962963,0,0,3,3.407408,0.7222222,10
1,1,0,0,0,1,0,1,16,0,0.9565217,0,14.76923,0.9099099,0.8088235,1.101449,1
1,1,1,1,0,1,1,0,0,0,0,21,0,0.8487395,0.9230769,1.428571,2
1,0,0,0,0,0,0,0,0,0,2.25,0,6.434783,0.740458,1.829268,0.6813187,3
1,1,0,0,0,0,0,0,0,0,1.769231,0,29.38461,0.9398496,0.7446808,0.3412699,4
1,1,0,1,0,1,0,0,0,0,0.2142857,2,0.1111111,2.529412,1.368421,0.5869565,5
0,1,1,0,0,0,0,0,0,0,2.142857,1,4.266667,0,0,3.357143,6
1,1,0,0,0,1,1,1,22.5,0,0.5714286,2,13.09677,0.6574074,0.6206896,1.605263,7
1,1,1,1,0,0,0,0,0,0,0,18,1,2.333333,3.944444,1.444444,8
1,1,1,0,0,1,0,2,8.5,22,0.862069,0,3.517241,1.205674,1.12987,1.776316,9
1,1,0,1,0,1,0,1,10.5,0,1.076923,1,0.0357,2.117647,2.217391,1.478261,10
1,1,0,0,0,1,0,1,16.5,0,1.047619,2,23.21053,0.4222222,1.470588,1.0625,1
1,1,1,0,1,1,1,0,0,0,0,19,0,0.8521739,0.9272727,0.8571429,2
1,0,1,0,0,0,0,0,0,0,2.555556,0,4.217391,0.4883721,1.4375,0.9821429,3
1,1,0,1,0,0,0,0,0,0,1.8125,2,8,0.9482759,1.848485,0.6888889,4
1,1,0,1,0,1,0,0,0,0,0.4545455,5,0.2962963,0.8311688,1.222222,3.25,5
0,1,0,0,0,1,0,0,0,0,0.4210526,6,25.96774,0.8617021,0.5070422,0.6190476,6
1,1,0,0,0,1,1,1,21,0,0.4193548,2,6.16129,0.3705584,0.4175824,2.09434,7
1,1,0,1,0,0,0,0,0,0,0,24,0.0345,2.064516,4.25,0.2666667,8
0,1,1,0,0,1,0,1,24.5,0,1.9,0,7.827586,1.074468,1.155556,4.631579,9
1,1,1,1,0,0,0,1,7,0,0.75,1,0.0385,3.0625,3.947368,1.804878,10
1,1,0,0,0,1,0,1,16,0,1.043478,1,9,0.6111111,1.869565,0.8611111,1
1,1,1,1,1,1,1,0,0,0,0,12,0.2222222,0.6206896,0.5789474,1,2
1,0,1,0,0,0,0,1,22,0,4.25,1,8,0.4245283,1.5,2.416667,3
1,1,0,0,0,0,0,0,0,0,2.363636,1,3.068965,0.78125,0.948718,0.4226804,4
1,1,0,1,0,1,0,0,0,0,0.2857143,5,0,0.6976744,1.190476,2.2,5
0,1,0,1,0,1,0,0,0,0,0.3888889,0,33.84,1.101266,4.411765,3.714286,6
1,1,1,0,0,1,1,0,0,0,0.3333333,2,16.72414,0.2953368,0.3404255,1.485714,7
1,1,1,1,0,1,0,0,0,0,3.875,1,0,2.473684,4.04,0.40625,8
1,1,1,0,0,1,0,2,9,24,0.9444444,0,0.3103448,1.101695,1.419753,0.8851351,9
1,1,1,1,0,1,0,1,11,0,0.5263158,0,0,2.5625,2.608696,2.238095,10
1,1,0,0,0,1,0,1,16.5,0,1.136364,1,5.956522,0.6929134,1.357143,0.9634146,1
1,1,1,1,1,1,1,0,0,0,0,15,0,1.074074,1.454545,1,2
1,0,1,0,0,1,1,1,24,0,1.857143,0,3.310345,0.5081967,0.975,0.8852459,3
1,1,0,0,0,0,0,0,0,0,2.142857,0,7.296296,0.6428571,0.4528302,0.7113402,4
1,1,0,1,0,1,0,0,0,0,0.2608696,2,0.3571429,1.153846,1.785714,1.333333,5
0,1,0,0,0,1,0,0,0,0,0.5333334,3,27.12903,1.160305,1.178082,2.388889,6
1,1,1,0,0,1,1,0,0,0,0.5,2,4.354839,0.2747253,0.2473118,1.758621,7
1,1,0,1,0,0,0,0,0,0,2,2,0,1.761194,2.884615,0.6363636,8
0,1,1,0,0,1,0,2,9.5,21.5,1,3,1.333333,0.6333333,2.857143,3.368421,9
1,1,1,1,0,1,0,1,11,0,1.588235,1,0,2.594203,2.758621,0.880597,10
1,1,0,0,0,1,0,1,16,0,1.04,1,10.81481,0.9482759,1.285714,0.8863636,1
1,1,1,1,1,1,1,0,0,0,0,12,0,0.9152542,0.7307692,1,2
1,0,0,0,0,0,0,0,0,0,2.666667,0,2.307692,0.6065574,1.648649,1.264151,3
1,1,0,0,0,0,0,0,0,0,0,15,8.896552,1.308824,0.893617,1.1,4
1,1,0,1,0,1,0,0,0,0,0.3076923,0,0,1.77027,1.055556,0.5148515,5
0,1,0,0,0,1,0,0,0,0,1.8125,0,42.24138,1.028037,1.315789,1.941176,6
1,0,1,0,0,1,1,1,24,0,0.52,0,1.451613,0.368421,0.3888889,2.566667,7
1,1,1,1,0,0,0,0,0,0,0,22,0,2.034884,3.268293,1.03125,8
1,1,1,0,0,1,0,2,9,24,1.4,0,0.6666667,0.9941176,1.445946,1.159575,9
1,1,1,1,0,1,0,1,11.5,0,1.933333,1,0,2.107143,2.9375,1.229508,10
1,1,1,0,0,1,0,1,16,0,0.8518519,1,5.956522,0.5902778,0.9736842,0.9277108,1
1,1,1,1,1,1,1,0,0,0,0,15,0,0.8282828,0.9302326,1,2
1,0,1,1,0,0,0,1,21.5,0,2,1,2.555556,0.3,2,3.75,3
1,1,0,0,0,1,0,0,0,0,2.375,0,7.5,0.3644068,0.6153846,0.5555556,4
1,0,0,1,0,1,0,1,10,0,0.4583333,2,0,0.979798,2,0.88,5
0,1,0,0,0,1,0,0,0,0,1.454545,1,33.375,0.7752809,1.025,3.45,6
1,0,1,0,1,1,1,0,0,0,0.34375,0,7.806452,0.3225806,0.2574258,1.590909,7
